date,product,category,region,base_price,discount_pct,competitor_price,units_sold,revenue,cost,profit
2025-01-30T05:00:57.132Z,Air Conditioner,Appliances,North,42000,20,47574.69,3,100800,116390.63,-15590.63
2025-11-20T05:00:57.132Z,Premium Mobile,Electronics,Central,40000,15,36219.13,1,34000,29689.75,4310.25
2025-12-24T05:00:57.132Z,Mobile,Electronics,Central,20000,15,18840.15,8,136000,123823.8,12176.2
2026-01-13T05:00:57.133Z,Premium Mobile,Electronics,East,40000,10,38228.06,2,72000,62904.5,9095.5
2025-06-11T05:00:57.133Z,Power Bank,Accessories,West,2500,40,2184.23,24,36000,35950.84,49.16
2026-01-06T05:00:57.133Z,Smartwatch,Electronics,South,8000,20,6913.12,2,12800,11421.93,1378.07
2025-12-18T05:00:57.133Z,Headphones,Electronics,Central,3000,40,3162.45,5,9000,9803.86,-803.86
2025-10-09T05:00:57.133Z,Mobile,Electronics,East,20000,0,19741.83,4,80000,57192.26,22807.74
2025-11-13T05:00:57.133Z,Premium Mobile,Electronics,South,40000,40,34959.3,10,240000,283535.68,-43535.68
2025-11-10T05:00:57.133Z,Washing Machine,Appliances,West,30000,10,25837.39,4,108000,105741.36,2258.64
2025-02-17T05:00:57.133Z,Power Bank,Accessories,South,2500,15,2691.98,31,65875,43604.81,22270.19
2025-06-08T05:00:57.134Z,Smart Glasses,Wearables,Central,12000,20,11909.98,10,96000,89439.13,6560.87
2025-04-24T05:00:57.135Z,Power Bank,Accessories,East,2500,30,2274.37,18,31500,27344.57,4155.43
2025-03-16T05:00:57.135Z,Air Conditioner,Appliances,North,42000,30,44244.46,7,205800,259298.8,-53498.8
2025-09-21T05:00:57.135Z,Premium Mobile,Electronics,West,40000,5,36137.47,5,190000,145708.2,44291.8
2025-07-08T05:00:57.135Z,Wireless Mouse,Accessories,East,1200,25,1085.1,25,22500,16413.8,6086.2
2025-04-29T05:00:57.136Z,Fitness Band,Wearables,South,3500,40,3284.53,10,21000,22635.98,-1635.98
2025-06-22T05:00:57.137Z,Gaming Laptop,Electronics,South,75000,10,83458.54,5,337500,310643.47,26856.53
2025-05-16T05:00:57.137Z,Mobile,Electronics,South,20000,30,19749.83,2,28000,28894.53,-894.53
2025-08-15T05:00:57.137Z,Mobile,Electronics,East,20000,0,20494.56,2,40000,30235.04,9764.96
2025-06-07T05:00:57.137Z,Laptop,Electronics,East,50000,30,47949.18,4,140000,149384.79,-9384.79
2025-01-20T05:00:57.137Z,Tablet,Electronics,East,25000,40,27343.18,9,135000,184254.92,-49254.92
2025-04-11T05:00:57.137Z,Power Bank,Accessories,West,2500,10,2561.46,24,54000,34246.71,19753.29
2025-04-03T05:00:57.137Z,Gaming Laptop,Electronics,Central,75000,5,70777.14,5,356250,285077.19,71172.81
2025-09-25T05:00:57.137Z,Microwave Oven,Appliances,West,15000,40,13266.58,7,63000,84441.71,-21441.71
2025-04-24T05:00:57.137Z,Washing Machine,Appliances,North,30000,40,27084.61,2,36000,46624.9,-10624.9
2025-10-26T05:00:57.138Z,Smart Glasses,Wearables,East,12000,10,13446.05,6,64800,55409.96,9390.04
2025-02-19T05:00:57.138Z,Fitness Band,Wearables,South,3500,5,3281.24,3,9975,6494.78,3480.22
2025-05-28T05:00:57.138Z,Bluetooth Speaker,Electronics,South,4500,30,4321.5,5,15750,13522.28,2227.72
2025-03-01T05:00:57.138Z,Air Conditioner,Appliances,North,42000,40,40529.65,3,75600,114996.24,-39396.24
2025-07-29T05:00:57.138Z,Fitness Band,Wearables,East,3500,5,3949.47,3,9975,6539.74,3435.26
2025-03-30T05:00:57.138Z,Power Bank,Accessories,South,2500,20,2840.92,20,40000,27140.63,12859.37
2025-07-29T05:00:57.139Z,Keyboard,Accessories,North,1800,5,1602.79,17,29070,15547.14,13522.86
2025-09-21T05:00:57.139Z,Wireless Mouse,Accessories,North,1200,25,1085.91,22,19800,13890.27,5909.73
2025-03-08T05:00:57.139Z,Air Conditioner,Appliances,North,42000,0,44167.84,5,210000,188666.81,21333.19
2025-11-14T05:00:57.139Z,Smartwatch,Electronics,East,8000,40,7271.75,1,4800,5207.33,-407.33
2025-03-09T05:00:57.139Z,Laptop,Electronics,South,50000,0,47854.1,6,300000,222272.47,77727.53
2025-12-27T05:00:57.139Z,Gaming Laptop,Electronics,South,75000,30,85179.53,8,420000,456663.86,-36663.86
2025-04-13T05:00:57.139Z,Microwave Oven,Appliances,West,15000,20,16900.3,2,24000,25274.87,-1274.87
2025-08-15T05:00:57.139Z,Smartwatch,Electronics,South,8000,5,7378.11,2,15200,11223.32,3976.68
2025-02-25T05:00:57.139Z,Air Conditioner,Appliances,West,42000,15,47688.27,4,142800,143351.67,-551.67
2025-08-01T05:00:57.139Z,Tablet,Electronics,North,25000,25,27193.24,3,56250,53607.92,2642.08
2025-05-22T05:00:57.139Z,Keyboard,Accessories,East,1800,0,1964.78,7,12600,7251.1,5348.9
2025-02-15T05:00:57.139Z,Fitness Band,Wearables,North,3500,25,3183.04,19,49875,38406.54,11468.46
2025-07-29T05:00:57.140Z,Laptop,Electronics,West,50000,15,50424.86,3,127500,116487.83,11012.17
2025-01-19T05:00:57.140Z,Air Conditioner,Appliances,North,42000,40,39442.24,2,50400,75500.21,-25100.21
2025-05-07T05:00:57.140Z,Refrigerator,Appliances,North,45000,10,39581.14,3,121500,108315.87,13184.13
2025-03-18T05:00:57.140Z,Washing Machine,Appliances,West,30000,5,28823.2,3,85500,69693.88,15806.12
2025-08-07T05:00:57.140Z,Keyboard,Accessories,West,1800,30,1664.93,25,31500,25424.39,6075.61
2025-03-26T05:00:57.140Z,Laptop,Electronics,Central,50000,10,42632.47,1,45000,36236.75,8763.25
2025-02-05T05:00:57.142Z,Washing Machine,Appliances,West,30000,5,29115.89,3,85500,73080.24,12419.76
2025-05-11T05:00:57.142Z,Power Bank,Accessories,South,2500,5,2652.14,19,45125,26876.91,18248.09
2025-04-27T05:00:57.143Z,Gaming Laptop,Electronics,South,75000,40,69454.97,9,405000,569662.16,-164662.16
2025-09-01T05:00:57.143Z,Air Conditioner,Appliances,East,42000,5,39983.77,6,239400,228176.9,11223.1
2025-08-25T05:00:57.143Z,Power Bank,Accessories,South,2500,5,2469.82,27,64125,39497.81,24627.19
2025-09-20T05:00:57.143Z,Microwave Oven,Appliances,East,15000,10,13322.85,3,40500,38717.41,1782.59
2025-11-24T05:00:57.143Z,Laptop,Electronics,North,50000,40,51147.13,5,150000,206144.96,-56144.96
2025-11-15T05:00:57.143Z,Smartwatch,Electronics,West,8000,0,8789.84,2,16000,10320.27,5679.73
2025-02-18T05:00:57.143Z,Power Bank,Accessories,West,2500,40,2250.07,5,7500,6758.02,741.98
2025-06-21T05:00:57.144Z,Keyboard,Accessories,Central,1800,40,2067.78,23,24840,23359.1,1480.9
2025-02-28T05:00:57.144Z,Mobile,Electronics,South,20000,10,17377.58,4,72000,57932.72,14067.28
2025-12-03T05:00:57.144Z,Smart Glasses,Wearables,West,12000,30,10581.51,20,168000,175327.64,-7327.64
2025-02-07T05:00:57.144Z,Air Conditioner,Appliances,West,42000,15,42167.06,4,142800,144295.94,-1495.94
2025-08-31T05:00:57.144Z,Wireless Mouse,Accessories,Central,1200,15,1364.15,7,7140,4453.31,2686.69
2025-05-09T05:00:57.144Z,Smartwatch,Electronics,East,8000,40,8245.58,4,19200,22960.14,-3760.14
2025-11-28T05:00:57.145Z,Wireless Mouse,Accessories,Central,1200,5,1213.61,25,28500,15452.23,13047.77
2025-02-21T05:00:57.145Z,Gaming Laptop,Electronics,East,75000,30,66669.73,6,315000,380643.36,-65643.36
2025-02-05T05:00:57.145Z,Power Bank,Accessories,Central,2500,25,2392.58,19,35625,27923.24,7701.76
2025-09-17T05:00:57.145Z,Mobile,Electronics,East,20000,10,21700.34,1,18000,14420.89,3579.11
2025-02-02T05:00:57.145Z,Gaming Laptop,Electronics,West,75000,40,66512.51,10,450000,625982.95,-175982.95
2025-11-17T05:00:57.145Z,Bluetooth Speaker,Electronics,South,4500,15,4206.16,9,34425,24496.78,9928.22
2025-10-23T05:00:57.145Z,Power Bank,Accessories,North,2500,15,2336.34,37,78625,49068.95,29556.05
2025-07-01T05:00:57.145Z,Mobile,Electronics,Central,20000,20,17458.36,5,80000,75057.03,4942.97
2025-07-25T05:00:57.145Z,Tablet,Electronics,East,25000,5,28155.06,2,47500,35688.12,11811.88
2025-02-04T05:00:57.145Z,Smartwatch,Electronics,Central,8000,5,8224.63,8,60800,40110.77,20689.23
2025-07-29T05:00:57.145Z,Premium Mobile,Electronics,South,40000,20,41210.77,5,160000,147227.05,12772.95
2025-05-30T05:00:57.145Z,Headphones,Electronics,East,3000,5,2756.71,5,14250,8807.36,5442.64
2026-01-10T05:00:57.145Z,Laptop,Electronics,West,50000,25,49317.73,9,337500,343729.45,-6229.45
2025-02-06T05:00:57.145Z,Keyboard,Accessories,North,1800,0,1906.78,14,25200,14376.17,10823.83
2025-08-14T05:00:57.146Z,Premium Mobile,Electronics,South,40000,30,35513.75,3,84000,84404.56,-404.56
2025-09-10T05:00:57.146Z,Bluetooth Speaker,Electronics,South,4500,15,5052.53,6,22950,16529.6,6420.4
2025-10-25T05:00:57.146Z,Gaming Laptop,Electronics,East,75000,0,81551.71,1,75000,56336.16,18663.84
2025-03-16T05:00:57.146Z,Power Bank,Accessories,South,2500,40,2460.28,16,24000,23352.7,647.3
2025-08-08T05:00:57.146Z,Wireless Mouse,Accessories,West,1200,40,1309.85,6,4320,3842.05,477.95
2025-05-24T05:00:57.146Z,Fitness Band,Wearables,Central,3500,30,3370.45,5,12250,11306.81,943.19
2025-09-02T05:00:57.146Z,Headphones,Electronics,North,3000,5,3423.81,6,17100,11778.21,5321.79
2025-03-21T05:00:57.146Z,Tablet,Electronics,South,25000,20,23484.33,7,140000,140836.85,-836.85
2025-04-28T05:00:57.146Z,Premium Mobile,Electronics,Central,40000,20,44388.53,3,96000,85848.51,10151.49
2025-07-18T05:00:57.146Z,Air Conditioner,Appliances,Central,42000,5,45971.69,5,199500,171679.64,27820.36
2025-12-07T05:00:57.146Z,Laptop,Electronics,North,50000,15,49858.51,1,42500,41063.6,1436.4
2025-02-26T05:00:57.146Z,Premium Mobile,Electronics,Central,40000,25,35381.1,9,270000,274732,-4732
2025-11-23T05:00:57.146Z,Refrigerator,Appliances,North,45000,30,38427.86,5,157500,198656.56,-41156.56
2025-12-26T05:00:57.146Z,Fitness Band,Wearables,South,3500,40,3758.93,6,12600,13134.9,-534.9
2025-11-07T05:00:57.146Z,Fitness Band,Wearables,South,3500,25,3295.93,11,28875,24603.93,4271.07
2025-08-30T05:00:57.147Z,Power Bank,Accessories,South,2500,10,2707.4,25,56250,35705.42,20544.58
2026-01-11T05:00:57.147Z,Fitness Band,Wearables,South,3500,30,3800.79,7,17150,14669.55,2480.45
2025-03-08T05:00:57.149Z,Refrigerator,Appliances,North,45000,40,48910,5,135000,190392.93,-55392.93
2025-12-09T05:00:57.149Z,Fitness Band,Wearables,South,3500,40,3881.51,14,29400,29565.24,-165.24
2025-06-03T05:00:57.149Z,Headphones,Electronics,East,3000,30,2562.88,6,12600,10540.12,2059.88
2025-11-25T05:00:57.149Z,Keyboard,Accessories,Central,1800,40,1855.97,14,15120,12893.84,2226.16
2026-01-14T05:00:57.149Z,Mobile,Electronics,West,20000,5,17029,6,114000,89423.72,24576.28
2025-05-24T05:00:57.149Z,Washing Machine,Appliances,East,30000,5,31141.53,2,57000,47089.28,9910.72
2025-05-07T05:00:57.149Z,Smart Glasses,Wearables,East,12000,40,12718.08,12,86400,105709.45,-19309.45
2025-02-19T05:00:57.149Z,Power Bank,Accessories,West,2500,15,2869.32,26,55250,37810.33,17439.67
2025-07-19T05:00:57.150Z,Tablet,Electronics,South,25000,30,21412.62,2,35000,40673.04,-5673.04
2025-02-17T05:00:57.150Z,Microwave Oven,Appliances,Central,15000,15,15816.5,8,102000,90002.64,11997.36
2025-12-10T05:00:57.150Z,Tablet,Electronics,West,25000,10,24300.43,5,112500,100702.48,11797.52
2025-07-10T05:00:57.150Z,Smartwatch,Electronics,East,8000,40,7783.74,17,81600,87821.47,-6221.47
2026-01-03T05:00:57.150Z,Power Bank,Accessories,West,2500,15,2686.16,15,31875,20864.43,11010.57
2025-07-06T05:00:57.150Z,Gaming Laptop,Electronics,West,75000,30,83881.88,3,157500,183356.34,-25856.34
2025-09-16T05:00:57.150Z,Smart Glasses,Wearables,Central,12000,10,10455.85,11,118800,89374.51,29425.49
2025-06-11T05:00:57.150Z,Premium Mobile,Electronics,North,40000,15,37682.9,8,272000,244327.57,27672.43
2025-08-10T05:00:57.150Z,Microwave Oven,Appliances,North,15000,30,14962.67,6,63000,75393.5,-12393.5
2025-06-15T05:00:57.150Z,Gaming Laptop,Electronics,East,75000,20,67218.87,8,480000,462341.27,17658.73
2025-04-17T05:00:57.150Z,Air Conditioner,Appliances,West,42000,40,47514.93,6,151200,223891.41,-72691.41
2025-04-02T05:00:57.150Z,Keyboard,Accessories,Central,1800,10,1972.39,7,11340,7102.17,4237.83
2025-07-24T05:00:57.150Z,Premium Mobile,Electronics,Central,40000,10,45498.47,5,180000,141503.82,38496.18
2025-08-15T05:00:57.150Z,Tablet,Electronics,Central,25000,40,27731.1,3,45000,55636.06,-10636.06
2025-11-08T05:00:57.150Z,Smartwatch,Electronics,West,8000,15,7142.95,8,54400,45619.63,8780.37
2025-11-15T05:00:57.150Z,Microwave Oven,Appliances,North,15000,25,12976.83,3,33750,36423.65,-2673.65
2025-11-04T05:00:57.151Z,Air Conditioner,Appliances,West,42000,25,46578.97,7,220500,246141.83,-25641.83
2025-12-10T05:00:57.151Z,Headphones,Electronics,North,3000,30,3154.9,7,14700,13774.44,925.56
2025-03-04T05:00:57.151Z,Gaming Laptop,Electronics,East,75000,10,70960.37,4,270000,249882.58,20117.42
2025-04-03T05:00:57.151Z,Washing Machine,Appliances,Central,30000,10,30348.34,5,135000,116371.55,18628.45
2025-01-28T05:00:57.151Z,Gaming Laptop,Electronics,Central,75000,25,73872.13,1,56250,57176.17,-926.17
2025-05-30T05:00:57.151Z,Power Bank,Accessories,South,2500,40,2434.71,31,46500,43685.54,2814.46
2025-07-19T05:00:57.152Z,Bluetooth Speaker,Electronics,South,4500,0,4679.91,3,13500,8378.9,5121.1
2025-10-04T05:00:57.152Z,Bluetooth Speaker,Electronics,East,4500,10,4119.08,7,28350,20321.99,8028.01
2025-03-02T05:00:57.152Z,Headphones,Electronics,Central,3000,25,2816.14,7,15750,12381.71,3368.29
2025-08-16T05:00:57.152Z,Premium Mobile,Electronics,North,40000,20,41928.88,8,256000,244010.67,11989.33
2025-05-10T05:00:57.152Z,Washing Machine,Appliances,East,30000,15,27120.5,4,102000,98562.93,3437.07
2025-12-09T05:00:57.152Z,Bluetooth Speaker,Electronics,East,4500,0,4241,3,13500,8692.81,4807.19
2025-05-21T05:00:57.152Z,Refrigerator,Appliances,East,45000,5,51707.81,5,213750,200453.03,13296.97
2025-01-30T05:00:57.152Z,Refrigerator,Appliances,West,45000,30,44586.44,2,63000,81380.29,-18380.29
2025-02-18T05:00:57.155Z,Smartwatch,Electronics,North,8000,10,8573.17,3,21600,16682.2,4917.8
2026-01-03T05:00:57.155Z,Air Conditioner,Appliances,Central,42000,5,38985.87,1,39900,34014.1,5885.9
2025-05-30T05:00:57.155Z,Smartwatch,Electronics,Central,8000,25,8536.76,8,48000,41388.46,6611.54
2025-12-10T05:00:57.155Z,Power Bank,Accessories,Central,2500,20,2806.53,11,22000,16690.21,5309.79
2025-11-02T05:00:57.155Z,Headphones,Electronics,Central,3000,0,2711.09,1,3000,1986.87,1013.13
2025-09-23T05:00:57.156Z,Microwave Oven,Appliances,North,15000,0,16714.78,3,45000,37020.26,7979.74
2025-06-07T05:00:57.156Z,Tablet,Electronics,Central,25000,40,25790.73,5,75000,96425.54,-21425.54
2025-03-19T05:00:57.156Z,Smartwatch,Electronics,East,8000,40,8375.19,1,4800,5528.19,-728.19
2025-04-14T05:00:57.156Z,Bluetooth Speaker,Electronics,North,4500,20,4144.49,1,3600,2836.9,763.1
2025-12-05T05:00:57.157Z,Power Bank,Accessories,North,2500,30,2181.4,31,54250,43018.42,11231.58
2025-12-03T05:00:57.157Z,Wireless Mouse,Accessories,Central,1200,0,1293.25,7,8400,4558.62,3841.38
2025-03-21T05:00:57.157Z,Mobile,Electronics,North,20000,25,21821.9,5,75000,75399.9,-399.9
2025-04-29T05:00:57.157Z,Smart Glasses,Wearables,North,12000,40,11378.83,14,100800,120392.05,-19592.05
2025-02-26T05:00:57.157Z,Gaming Laptop,Electronics,South,75000,10,63952.05,2,135000,125632.89,9367.11
2025-03-06T05:00:57.157Z,Mobile,Electronics,South,20000,20,19224.56,2,32000,28887.18,3112.82
2025-08-17T05:00:57.157Z,Keyboard,Accessories,North,1800,25,1544.63,22,29700,20098.76,9601.24
2025-04-22T05:00:57.157Z,Refrigerator,Appliances,Central,45000,15,39858.63,7,267750,253980.03,13769.97
2025-02-05T05:00:57.157Z,Power Bank,Accessories,North,2500,0,2764.04,16,40000,22405.35,17594.65
2025-03-29T05:00:57.157Z,Fitness Band,Wearables,West,3500,40,3324.76,9,18900,17934.81,965.19
2026-01-14T05:00:57.157Z,Wireless Mouse,Accessories,North,1200,25,1110.13,32,28800,21244.3,7555.7
2025-10-12T05:00:57.157Z,Refrigerator,Appliances,West,45000,30,50506.1,8,252000,321904.07,-69904.07
2025-02-18T05:00:57.157Z,Fitness Band,Wearables,East,3500,20,3477.25,6,16800,12728.17,4071.83
2025-07-31T05:00:57.157Z,Headphones,Electronics,Central,3000,5,3179.78,3,8550,5283.54,3266.46
2025-12-20T05:00:57.157Z,Refrigerator,Appliances,South,45000,5,48451.53,6,256500,233088.27,23411.73
2025-06-18T05:00:57.158Z,Premium Mobile,Electronics,East,40000,40,43273.14,9,216000,253518.41,-37518.41
2025-07-26T05:00:57.158Z,Refrigerator,Appliances,North,45000,0,42453.31,1,45000,38846.77,6153.23
2025-03-25T05:00:57.158Z,Smartwatch,Electronics,South,8000,25,8447.15,9,54000,46394.51,7605.49
2025-06-07T05:00:57.158Z,Keyboard,Accessories,East,1800,25,1728.91,25,33750,23252.68,10497.32
2025-12-22T05:00:57.158Z,Power Bank,Accessories,West,2500,0,2178.84,15,37500,22826.2,14673.8
2025-10-05T05:00:57.158Z,Smartwatch,Electronics,East,8000,20,8426.45,5,32000,26822.37,5177.63
2025-07-23T05:00:57.158Z,Laptop,Electronics,North,50000,10,57058.58,2,90000,76164.42,13835.58
2025-09-10T05:00:57.158Z,Wireless Mouse,Accessories,North,1200,5,1117.15,23,26220,13743.38,12476.62
2026-01-12T05:00:57.158Z,Air Conditioner,Appliances,South,42000,5,36673.15,2,79800,70824.95,8975.05
2025-02-17T05:00:57.158Z,Keyboard,Accessories,Central,1800,25,2005.34,18,24300,17270.96,7029.04
2025-10-31T05:00:57.158Z,Mobile,Electronics,East,20000,0,21611.45,5,100000,76908.14,23091.86
2025-10-17T05:00:57.158Z,Keyboard,Accessories,Central,1800,25,1547.49,14,18900,14306.16,4593.84
2025-05-09T05:00:57.158Z,Laptop,Electronics,West,50000,10,48082.74,8,360000,294002.42,65997.58
2025-12-30T05:00:57.158Z,Laptop,Electronics,South,50000,0,45083.34,1,50000,39051.15,10948.85
2025-12-21T05:00:57.158Z,Smart Glasses,Wearables,South,12000,30,11670.56,22,184800,191004.53,-6204.53
2025-09-11T05:00:57.159Z,Power Bank,Accessories,South,2500,30,2275.27,32,56000,47394.68,8605.32
2025-01-31T05:00:57.159Z,Air Conditioner,Appliances,West,42000,0,36775.42,5,210000,185184.62,24815.38
2025-05-10T05:00:57.159Z,Fitness Band,Wearables,East,3500,40,3373.05,11,23100,24756.47,-1656.47
2025-09-20T05:00:57.159Z,Gaming Laptop,Electronics,Central,75000,25,75262.94,5,281250,296063.41,-14813.41
2025-12-03T05:00:57.159Z,Bluetooth Speaker,Electronics,Central,4500,0,4438.11,6,27000,18106.61,8893.39
2025-12-23T05:00:57.159Z,Microwave Oven,Appliances,East,15000,20,15802.05,2,24000,25297.66,-1297.66
2025-05-17T05:00:57.159Z,Gaming Laptop,Electronics,West,75000,15,66542.72,6,382500,354652.57,27847.43
2025-03-30T05:00:57.159Z,Microwave Oven,Appliances,East,15000,10,13344.58,4,54000,50485.19,3514.81
2025-10-30T05:00:57.159Z,Mobile,Electronics,North,20000,20,20320.24,10,160000,146601.62,13398.38
2025-11-30T05:00:57.159Z,Premium Mobile,Electronics,South,40000,20,43107.44,11,352000,344893.25,7106.75
2025-02-15T05:00:57.159Z,Mobile,Electronics,Central,20000,5,18816.78,1,19000,13949.62,5050.38
2025-09-06T05:00:57.159Z,Power Bank,Accessories,Central,2500,40,2740.89,29,43500,39038.66,4461.34
2025-05-06T05:00:57.159Z,Gaming Laptop,Electronics,North,75000,10,73229.66,6,405000,352590.81,52409.19
2025-08-02T05:00:57.159Z,Bluetooth Speaker,Electronics,Central,4500,10,4498.5,8,32400,24508.09,7891.91
2025-05-18T05:00:57.159Z,Gaming Laptop,Electronics,Central,75000,0,65933.13,2,150000,123666.22,26333.78
2025-03-22T05:00:57.172Z,Keyboard,Accessories,West,1800,15,1958.14,9,13770,8758.86,5011.14
2025-07-12T05:00:57.172Z,Tablet,Electronics,West,25000,30,22516.07,11,192500,225805.5,-33305.5
2025-06-10T05:00:57.172Z,Laptop,Electronics,West,50000,0,52070.96,1,50000,37119.29,12880.71
2025-09-17T05:00:57.172Z,Tablet,Electronics,East,25000,15,24154.78,8,170000,147286.4,22713.6
2025-05-10T05:00:57.172Z,Fitness Band,Wearables,Central,3500,5,3030.53,7,23275,14358.71,8916.29
2025-08-08T05:00:57.172Z,Smartwatch,Electronics,East,8000,30,8030.28,1,5600,5317.02,282.98
2025-10-10T05:00:57.172Z,Microwave Oven,Appliances,Central,15000,10,13958.21,5,67500,61256.54,6243.46
2025-03-19T05:00:57.172Z,Wireless Mouse,Accessories,Central,1200,30,1030.41,29,24360,18996.19,5363.81
2025-12-12T05:00:57.172Z,Power Bank,Accessories,West,2500,5,2651,19,45125,27347.72,17777.28
2025-09-08T05:00:57.172Z,Air Conditioner,Appliances,East,42000,25,41161.64,7,220500,273385.42,-52885.42
2025-09-30T05:00:57.172Z,Power Bank,Accessories,West,2500,15,2591.86,24,51000,31727.62,19272.38
2025-12-26T05:00:57.172Z,Premium Mobile,Electronics,North,40000,15,41961.14,7,238000,222184.66,15815.34
2025-12-10T05:00:57.173Z,Smartwatch,Electronics,Central,8000,15,8882.05,8,54400,44410.89,9989.11
2025-06-23T05:00:57.174Z,Tablet,Electronics,South,25000,5,24600.53,8,190000,150062.11,39937.89
2025-05-22T05:00:57.174Z,Air Conditioner,Appliances,Central,42000,10,42825.4,1,37800,34179.95,3620.05
2025-09-19T05:00:57.174Z,Microwave Oven,Appliances,West,15000,25,14312.57,6,67500,70487.85,-2987.85
2025-08-19T05:00:57.174Z,Refrigerator,Appliances,West,45000,20,47733.87,2,72000,79845.46,-7845.46
2025-12-04T05:00:57.174Z,Power Bank,Accessories,East,2500,30,2486.95,26,45500,36400.22,9099.78
2025-04-25T05:00:57.175Z,Power Bank,Accessories,North,2500,25,2133.06,17,31875,23789.23,8085.77
2025-04-11T05:00:57.175Z,Fitness Band,Wearables,East,3500,15,3184.22,11,32725,24124.17,8600.83
2025-04-24T05:00:57.175Z,Washing Machine,Appliances,Central,30000,0,31429.89,4,120000,104311.37,15688.63
2025-12-27T05:00:57.175Z,Refrigerator,Appliances,North,45000,25,40824.56,4,135000,152922.48,-17922.48
2025-08-21T05:00:57.175Z,Mobile,Electronics,East,20000,25,19047.81,1,15000,14339.72,660.28
2025-07-20T05:00:57.175Z,Refrigerator,Appliances,West,45000,15,39294.52,5,191250,202148.39,-10898.39
2025-09-29T05:00:57.175Z,Laptop,Electronics,West,50000,15,43270.78,5,212500,204971.8,7528.2
2025-05-05T05:00:57.175Z,Premium Mobile,Electronics,East,40000,30,43468.74,7,196000,202217.83,-6217.83
2025-08-15T05:00:57.175Z,Headphones,Electronics,West,3000,30,2737.74,11,23100,22005.65,1094.35
2025-11-04T05:00:57.175Z,Mobile,Electronics,Central,20000,20,22755.17,8,128000,111049.17,16950.83
2025-07-21T05:00:57.175Z,Keyboard,Accessories,Central,1800,20,1651.06,11,15840,11213.64,4626.36
2025-03-28T05:00:57.175Z,Keyboard,Accessories,North,1800,5,1572.08,14,23940,14021.01,9918.99
2025-05-30T05:00:57.175Z,Fitness Band,Wearables,South,3500,10,3122.8,15,47250,30113.35,17136.65
2025-07-13T05:00:57.176Z,Premium Mobile,Electronics,Central,40000,30,34951.01,6,168000,184335.11,-16335.11
2025-07-17T05:00:57.176Z,Smartwatch,Electronics,North,8000,5,8841.88,5,38000,25317.49,12682.51
2025-03-28T05:00:57.176Z,Smartwatch,Electronics,East,8000,25,7367.92,6,36000,31058.65,4941.35
2025-03-02T05:00:57.176Z,Washing Machine,Appliances,South,30000,10,30679.98,5,135000,115240.66,19759.34
2026-01-01T05:00:57.176Z,Keyboard,Accessories,East,1800,10,1889.88,27,43740,27852.24,15887.76
2025-06-29T05:00:57.176Z,Premium Mobile,Electronics,North,40000,20,36660.16,3,96000,94894.78,1105.22
2025-06-27T05:00:57.176Z,Refrigerator,Appliances,South,45000,40,50285.33,3,81000,116195.24,-35195.24
2025-09-07T05:00:57.176Z,Headphones,Electronics,North,3000,40,3100.49,4,7200,7774.4,-574.4
2025-04-06T05:00:57.176Z,Headphones,Electronics,Central,3000,10,3145.33,5,13500,9703.67,3796.33
2025-08-21T05:00:57.176Z,Microwave Oven,Appliances,North,15000,5,13233.38,4,57000,45048.04,11951.96
2025-09-11T05:00:57.176Z,Headphones,Electronics,South,3000,25,2751.12,2,4500,3625.48,874.52
2025-02-05T05:00:57.176Z,Gaming Laptop,Electronics,East,75000,10,64073.08,6,405000,362350.37,42649.63
2025-12-11T05:00:57.176Z,Keyboard,Accessories,East,1800,30,1759.78,7,8820,6765.74,2054.26
2025-12-27T05:00:57.176Z,Wireless Mouse,Accessories,East,1200,25,1156.45,16,14400,10504.09,3895.91
2025-01-27T05:00:57.176Z,Air Conditioner,Appliances,West,42000,25,38596.99,2,63000,77579.78,-14579.78
2025-11-19T05:00:57.177Z,Gaming Laptop,Electronics,West,75000,30,71669.07,2,105000,118149.18,-13149.18
2025-03-27T05:00:57.177Z,Tablet,Electronics,West,25000,0,21781,5,125000,96802.25,28197.75
2025-10-25T05:00:57.177Z,Washing Machine,Appliances,South,30000,0,29714.16,4,120000,99960.98,20039.02
2025-09-01T05:00:57.177Z,Premium Mobile,Electronics,Central,40000,40,41735.51,14,336000,395621.54,-59621.54
2026-01-05T05:00:57.177Z,Wireless Mouse,Accessories,West,1200,25,1279.72,12,10800,7121.21,3678.79
2025-10-25T05:00:57.177Z,Refrigerator,Appliances,West,45000,5,38346.74,2,85500,73752.05,11747.95
2025-11-08T05:00:57.177Z,Keyboard,Accessories,South,1800,10,1683.18,30,48600,30067.7,18532.3
2026-01-16T05:00:57.177Z,Wireless Mouse,Accessories,Central,1200,10,1167.14,24,25920,14279.03,11640.97
2025-08-13T05:00:57.177Z,Tablet,Electronics,East,25000,25,21730.25,1,18750,18138.11,611.89
2025-01-23T05:00:57.177Z,Mobile,Electronics,West,20000,0,22656.89,7,140000,98241.36,41758.64
2025-12-11T05:00:57.177Z,Smartwatch,Electronics,South,8000,5,8060.47,7,53200,37149.54,16050.46
2025-07-22T05:00:57.177Z,Refrigerator,Appliances,Central,45000,25,40818.89,3,101250,117777.17,-16527.17
2025-02-27T05:00:57.177Z,Gaming Laptop,Electronics,South,75000,20,69520.15,5,300000,286032.9,13967.1
